filename,sign
b9bf9675-4888-4182-9961-c594915360d7.png,0
334bb782-7ef9-4c36-b9ba-c25f9a7871a5.png,0
58cbee42-6105-47d4-81b7-48fecd0c15be.png,1
cbf37929-996d-4888-8f6f-ed9997f9ab7b.png,0
3f09ef5b-8355-4cc8-9f02-41535d8fbae6.png,0
81d0bc9e-3dff-4d20-a5c2-624fa7f89db2.png,0
6044032e-5522-40b1-be68-b9c043fc7e41.png,0
61318cc7-31f1-4532-979d-492bd1cb4274.png,1
7a73db28-833b-4079-943a-d5d4246dfe3c.png,0
a21c3a3d-52a8-4ee4-ac93-21130983cdde.png,0
0d8b572a-4147-4f24-8a3b-1bd864dc3ab8.png,1
cadadf40-f7ba-4df7-96f3-7b56c4b94b32.png,0
ab61ad4a-9d9e-42dc-9ec0-16bdd38c807f.png,0
9da0ddf8-7078-4622-848c-b88f805d7321.png,0
490ac6f9-7d3b-441c-9687-37cc075c55d8.png,0
fa56380b-a5bf-45cc-8af6-1c31a6105287.png,0
d2a5f341-9e77-4964-ba68-6edfe66068dc.png,0
33331673-1e25-4d72-ad5e-778f403a6229.png,0
cfb8a1ef-d389-40e5-ba13-664b88af9c37.png,0
3039b8d3-a5fd-4f90-8677-95013038c401.png,0
18fb27ce-f1b2-4660-a855-27c91bd3f5c8.png,0
d9953568-128f-4c64-adee-566e8f8b2ddd.png,1
0edc32a0-b8c2-4484-8779-35f5de71ce0f.png,0
7b4c4e12-47ee-4085-a27a-867d0925f6df.png,0
0433e857-f4bb-47ab-b0a1-274f3dbe5ee0.png,0
b60292f9-1340-4f46-b8df-b42c69af7f4b.png,0
224989b9-58ed-4c47-a385-d2b16bd4c8d3.png,0
a6b683a7-8e87-41a1-9b82-dabbd464bcfc.png,0
28c53cb8-c847-4966-851c-d7d86cf5b1d7.png,0
7f66e769-9854-446f-9d9c-8eeab492a37b.png,0
f3f64e96-2054-4a05-b224-3d44b7be4490.png,0
8ab7e50d-394b-4c6f-8d6b-dbf6a3ef6974.png,0
33ceca26-e381-4778-a24d-9035f8042bc4.png,0
583d4d12-9dd2-4cee-851a-96c9febca167.png,0
9b15a431-92dc-438a-9f2c-89eb517f6607.png,0
e84755f7-b65d-49e6-a031-b32764c957d5.png,0
484dd792-74a0-4e8c-8984-f8e1f692c3ae.png,0
7e21e5dd-510c-4be7-8dbc-f6696d336fb4.png,0
c8b62c17-e725-487f-b559-0405de02b3cf.png,0
f06ee785-bc43-4c00-b5d2-43ef3b327e5f.png,0
ebe4e0e9-771c-41e3-8468-ec907488844d.png,0
2bf22ffa-0622-46d1-9520-408540ad8dea.png,0
cdf21412-5ada-418c-836c-f1bd7db7fae6.png,0
14755b71-4868-45ce-abf4-365db1042089.png,0
f7c7cd41-aa8f-4439-a7a9-255d483526b6.png,0
762e3df1-0976-4526-bbdb-275d74449ff2.png,0
2390a55c-df15-4d39-a5ff-3026e873d9ae.png,0
44907b42-3f5a-4dd0-9132-5d3b2f4e765b.png,1
4e775a03-9731-4d9e-8720-f2fde715416c.png,1
a325ae82-b94f-4ea9-9604-cddcd09fea36.png,0
b599cde5-7b35-47e5-8aac-169745905945.png,1
1d480684-9235-4a90-a652-fab95e191be1.png,0
1018f1a7-d30a-44a8-ac88-8282c0e5a71c.png,0
ba2c737c-5a02-40e3-b996-c30772de286b.png,0
c8e6b978-1c75-4986-81a6-9c657a28e89b.png,1
3c8d03e7-f8c5-488f-8c51-b52f042ab587.png,0
9c6a0b9a-1556-49fc-b692-015e9adc9791.png,0
a33a1352-d199-40d4-b4f5-970667558cb6.png,1
03bb88ae-daa4-4311-8b36-77a65b83cc1e.png,0
28ca638f-8578-472f-b8c1-09d6097253dd.png,0
aa3e592c-24b2-4119-90e6-2174ada31ec6.png,0
ce93bafa-46e6-42ba-8751-1ed3c413c991.png,0
75643bdf-1d32-4c4e-9fcc-49cdebf66668.png,0
eaaa16fb-9349-4cd2-9419-c48965769dd5.png,0
7bd4a015-d4d8-4340-bd09-5789d35180f2.png,0
9b321700-cb7f-473d-a510-8f65f04f4d3d.png,0
c83ad56b-64b1-4152-b44c-c08b9ffe42c0.png,0
4d138baa-7f84-436a-b50a-9b6f4e85487e.png,0
c5aa7178-14c3-4f20-a2c1-02481b9f8555.png,0
8f39d4bf-10aa-4f2c-8d75-6deec29968e7.png,0
a70dc511-7a34-4984-931a-93ea95b83f65.png,1
528706d7-1ad5-45ea-8a67-2b8a2e615f41.png,0
b9326499-272d-46c1-9e66-613f70049cc2.png,0
bdcfb917-f869-4cfa-b521-193a4cf73a1d.png,0
0bcd3ba4-66f3-431f-a60e-421f0162e614.png,1
8bdfbe59-2018-4c2e-a6b6-6994ec6d4d22.png,0
c6c1e2e7-fcb5-49f5-94a7-37add4f508aa.png,0
9d4a9fe1-d9e7-414f-ba9b-d7227c9b2bb2.png,0
549b32c9-9929-4469-9432-df33c3065efa.png,0
dabae80e-bb5b-4f08-9c3f-1e8bfe57876a.png,0
3f05f12f-581a-45a5-96a7-f6ad6ede29ab.png,0
abd6b921-48a8-4ea3-b9e1-3be299cdc170.png,0
16195cc3-aea3-4944-b825-3b1ac2b08bb4.png,0
f35b7245-00e7-44b6-b258-a83ce8befbb4.png,0
f8537411-cd4f-4f6a-8864-ba262dd5360a.png,1
e7d2daf5-63f8-4265-bba8-6dd026fafe1b.png,0
173f04ef-cedb-4c73-8382-97926d4e6904.png,0
1a6bd95c-53e0-46e5-9a42-b264fa49f09e.png,0
5f054c38-c458-4a8d-9787-e75ba6cd31d0.png,0
968a2552-44cb-4123-b082-2f99ffd7ae2e.png,0
3a4a0592-d413-47ef-be42-4efc71346578.png,0
268bbafe-41d1-4181-9aa6-af674094d820.png,1
bee4cd16-1cd4-414c-9de8-c819ab7b8cf8.png,0
8664fc3f-0988-45a9-af0b-5cc41557417e.png,0
5fb0d087-7ed4-442e-8b92-b974cce36052.png,0
aeeefdcb-a47d-4482-83c9-bfec3ca12e2b.png,0
52cb855e-f283-46ed-adaa-be80350e1262.png,0
ea115873-fdcb-425e-bd1d-eabf3da950fd.png,0
ee9da107-dc72-401e-bb6e-c6b64045f634.png,0
1ff95773-998c-4f5b-87db-236951427d3f.png,0
9b1fc56c-b641-4187-a4e1-b84b62501685.png,0
acd702da-cf9d-4f57-af58-4c959011dfe8.png,0
bad2fcad-2e77-4876-89ec-622440fe61c9.png,0
39984dcd-0924-41c4-bb70-abfda91e762f.png,0
d3a0f7c0-63bb-408a-aa8a-0c1f86a6473e.png,0
728364a2-dbe6-408a-8430-e16fcef80725.png,0
1c10156e-9e66-4a9e-b249-e45dbfc350e5.png,0
b1813b61-9965-4590-bc2c-5af517aa3f0f.png,0
d78b642b-d3d6-4c33-aa9f-eb54b5cd9aa7.png,0
8f5e9872-91ef-4e57-a214-3154b9a75405.png,1
c4b4a84f-06c8-4dbb-b4f6-f28cecaabc93.png,0
0a5ab886-9583-4ecb-b086-9c7d4cba3c94.png,0
5e4a4c25-7c62-403a-89fb-18f6d75fea64.png,0
8c14172e-2596-4c92-b29d-1a0156a73a89.png,0
bd1d6fdc-eddd-4342-b0b9-54391fa75aec.png,1
2f462d63-98a3-48e0-b16b-e192f2044a47.png,1
70925943-8050-4fe5-922f-b79c6c73120d.png,0
84867e57-009d-4a8f-8fd4-af4abf006dc9.png,0
3febef56-e020-413d-8601-ee322423e8e3.png,0
69f5626c-8b40-4a14-ab59-5abbbc275bd1.png,0
37cb58d8-06a4-4f21-858d-36e8588e76a6.png,0
117e0f07-8a0d-42e2-b11e-f7032c078d4d.png,1
be036a61-cd5b-4c25-8be4-50c59954e376.png,1
56a7101f-37ea-44fd-942e-229911831f36.png,0
aa45c350-30fc-4f3d-88ce-6527fd607f46.png,0
eb611654-0d8f-4e42-9b7a-d4e03cfd211d.png,0
a9167b6b-696d-4d91-a036-7742bba455dd.png,1
4b8dc6f0-5d86-47b3-8b8a-6ce65685c534.png,0
59758388-517a-4632-8cbf-b335c28777f9.png,1
aace2699-4afa-4192-b0e0-3b7dc8bfd147.png,0
f001c2eb-cf96-4551-bb9f-c2a11169ee19.png,0
3b289009-2070-4cd6-9c43-2b5c1c42f295.png,0
d9362e24-586a-42d3-bbb8-2e2c4bc61f2e.png,0
ae5f4bf3-fd2f-4412-b7b5-4b2163b3c08e.png,0
a2f3b991-aff5-4a0f-9e0c-bbefba841e2d.png,0
2c835536-c5d7-4273-bcd4-3bb56479ea5f.png,0
4c9764c9-b095-4796-8f13-ba2d8be722de.png,1
1af575a6-31aa-4aac-8a79-42c210da35a0.png,0
7c34f90c-980c-4776-93e5-fe441f5307b3.png,0
910d37d3-8e4b-4f7c-89dc-3c5ce05773d5.png,0
e0abf4fd-54b3-4a4f-a013-cad8a2ebfa01.png,0
1b9238fa-7f64-489d-a80b-96447e027213.png,0
1d19c64e-379d-4134-8ebd-4d9817d75942.png,0
27029174-31e5-44c2-882d-925aed7637c3.png,0
15d8bceb-4087-4f8d-80b1-18ba2790bb7c.png,1
445b1707-99eb-4c1a-ae8f-f58eb6c63fa2.png,0
4439052e-cba4-4676-b33d-abe92bc10b12.png,0
967e7a9b-4096-4fae-b2b4-bef994de59ea.png,0
f565ff2e-f2cc-4723-aa02-56349e1bb745.png,1
7a0da6d4-3835-443d-b176-c62af5fd554e.png,0
0b41e3fa-68d4-4ff5-8332-4eac4944cf1b.png,0
c45fc9c6-587c-4323-87c8-acac2ec78cf3.png,0
7353e7b1-c045-4d2d-bbb8-6c61d3c142b7.png,0
cad298df-189c-4a1e-96a5-1328d7ee25c4.png,0
e5809b8e-0be9-4481-8e6b-0fb922bcca12.png,0
b4433dc1-20d9-4448-b188-0f67d65e4bbf.png,0
1168924c-76f8-48ec-9fa2-9b5204a706dc.png,0
c282d973-c819-41e0-9df0-74758204cae8.png,0
f9ece9de-9743-4ca4-9bfc-b047b38a771a.png,0
29063554-fa88-4c13-8696-161881c859b5.png,0
1fa59d35-9258-4e8f-8d3c-9c5274a284ab.png,0
cff5dafc-c781-4fef-959c-da854fca7180.png,0
50614219-5b2c-4e4f-b160-48a7e9e43356.png,0
f70de3f0-aaec-4811-8d26-d30cc0ecb2f9.png,0
a8759ea1-2777-4149-ab37-83dcaa4a7628.png,0
029b0ba4-7011-4620-a697-f8d585830622.png,0
b40845eb-4078-4963-8ad7-39d0d4fdd1c2.png,0
f2a5c626-fbb1-40d6-8973-182149ce658b.png,1
b12d5d7e-1636-4fb0-a150-6297dbe2d26b.png,1
b3e6eca4-59d0-42ce-baa6-cc4d273f4cee.png,1
046fbc6e-7cfb-4289-9982-911c6838cdf0.png,0
52cfca52-a9f2-4231-8691-17ad21c53c0a.png,0
8caee01f-d61e-49d5-baf9-55f3c48c12d9.png,0
e4d11c44-e2b5-444b-a8c7-ee20ce9d3971.png,0
c3682672-4700-433d-af12-7bc920ac561c.png,0
7c6612a7-ef95-4322-b490-dd7553366e74.png,0
590dc86e-4f9f-4b68-b999-299f180199a7.png,0
3ea1ed60-5118-43d7-b00e-9f20bcc13352.png,0
b7063eef-6d05-47b0-8bd4-93466302aba8.png,0
f64fa541-18f7-4541-85d9-bb135f399ad1.png,1
fde474c2-dc3b-46ed-be2a-94bc9c77abb1.png,0
1346b052-397f-489e-9571-7465bacba874.png,0
1e486f99-51b4-4932-99cb-791563580aeb.png,0
e398355d-724e-4e35-8ba7-29c52a95edad.png,0
e9e8867f-dc38-43f8-8b13-8776da29f47e.png,0
2ef88c4c-190a-4c1c-977e-991514dd8822.png,0
2d2db2e7-c1d3-449e-ba31-9eb0f669259f.png,0
34256343-b640-4f2c-b495-01fb8abdc92f.png,0
7bc52d7d-41b4-49c4-ac5a-260a8e8c9d73.png,0
6c2ad3ea-7475-4172-9b54-b595313fa9ca.png,0
7c21c955-9abb-42b4-9f87-6bb176c6a99e.png,0
ffc67e25-8235-432b-bc7e-893cc8f6b4d6.png,0
29897eca-c054-4b4b-951c-48d13637313b.png,0
14be1dd0-8102-4371-9f17-527dc2b202c3.png,1
5c00cd7b-5438-4189-95b3-0ff1d15846c2.png,0
da6a563d-2987-48c4-973a-b1e04ed8e1a9.png,0
3b0737d0-e3ac-447c-8ebe-26e5ac766447.png,1
4da32580-6e9e-440c-a707-9d2e682a7a97.png,0
926f81e2-7291-4f8f-b342-9bd29fe7cf39.png,0
f308d5df-dc40-45cd-ab47-db666978a3a3.png,0
d9f5edd3-052d-4c42-be25-7ee9748dc459.png,0
074d2544-7343-43ab-90a2-7c4e323eea2d.png,0
85814d3e-de70-420f-b42b-f7e9ab2e245a.png,0
60816f69-11dc-48b5-93a4-905d2048f3a2.png,0
e2f80eaf-c938-4a06-9ab0-d1ffd4785c83.png,1
d6c2f232-ec05-4386-b352-235fbf1f0091.png,1
a45f1100-a168-4830-9979-a666490f9782.png,0
d43f3190-8bab-453e-971d-8b35e2fbc5cd.png,0
853d9f42-b663-4392-a28c-13d12761c87a.png,0
63df035f-88f7-4f7c-9714-03ac6619efe1.png,0
2d040fe5-4343-472b-a7be-df77151dd65d.png,1
f391dae2-eaf3-48f8-b116-529d0d9277ad.png,1
57b191b2-8295-4b97-8209-ba9f2dd3ac34.png,0
449fbe51-fc3e-47bf-8e04-8fe12c4cd90e.png,0
f6132df4-f07f-411a-9fbd-e5645c21fb42.png,1
fd9bbea1-5d4b-4823-925a-0791bc2e9f33.png,0
9b2f6fcb-ff22-430f-b978-901c11561c06.png,0
29b1f9f2-3a06-48e8-b81d-e68e185ca034.png,1
5f85e2ee-653e-48e8-8b29-a185220f212c.png,0
5ed8a603-1970-4494-9c52-681dfb3faa99.png,0
74e5be5a-51aa-419c-9ace-5f73abcaf4ae.png,0
c9bbc7f6-1146-4f71-b9a6-fe2896bd0f1f.png,0
cd3e7338-1eb4-4317-bb13-b02b47f2e869.png,1
1c735253-5fe2-4a46-bf7f-7c55102def88.png,0
51f1bf8a-608a-4ced-8ade-155921a74426.png,1
e15d2e4d-9db4-4b93-8aa4-2a4e4a63b982.png,0
301f3e4e-13a1-4225-80be-d844b0252d99.png,1
bcd8aa84-ae0a-4c35-92dc-4874e2593fea.png,0
53546033-13c4-410b-b1a7-e5254012d3d7.png,0
db1be927-ed8d-4f11-85a8-3122e0a1f0e9.png,0
dca726c9-f647-4a5c-949f-605e00835584.png,0
b9afbd25-d75a-47e0-8f2a-c66a3145893e.png,1
0634b5b1-a756-4a10-8432-4ff7be748af0.png,0
8cc6d398-9be5-46b6-8685-4e86b8b9bc23.png,1
130e38d1-c153-4018-8977-0caf73e4c95a.png,0
9cc05588-b253-4e91-ac46-793a336afa10.png,0
2130e3db-d1f7-4f05-8b62-ccdbbeb50563.png,0
65662a9a-321e-4260-aa9c-084f33e79539.png,0
111b10a7-91d1-4ac5-8057-49031f00bda2.png,0
7ff9c0cd-2912-47b8-8601-5464131d9033.png,0
56be8f44-a1de-42ae-9da2-ccc46eecd8d7.png,0
0346ff7e-902d-4b72-ab2e-1883f74692bc.png,1
c4139220-8ade-468d-9b25-b91f87954de5.png,0
f53da000-f5f3-440e-aea3-6100d4e73e52.png,0
6fb554ca-bc44-46b0-aad8-bf6031a9fda8.png,0
af3eb1b9-edf4-4f29-a6fc-525bed1ca327.png,0
78cea679-9f85-412c-8d04-bf850180799b.png,0
337c838e-b269-41d0-a507-93006e3f8333.png,0
705ad355-45b1-41dd-8e5b-39f88d875905.png,0
f0cda1e0-87b6-4468-acf2-500fa41f7334.png,0
0d871509-46a3-4831-916f-0c2d684ac08b.png,0
0d33328c-5b2b-46be-84c2-d7533be2bf85.png,0
722c27b2-8f9e-4c32-bdad-fea80968588b.png,0
9e641539-3f57-49ad-9150-4e1aefbfe96a.png,0
62e2b105-fad3-4890-831a-3568afc39f0f.png,0
65c4fb68-b722-4e23-b7b5-d530e2e363d7.png,0
d1162a45-3278-4413-9034-3cdd90aba534.png,0
95ea1025-674c-4c0d-9877-2a44536d37ca.png,0
f9a60121-7179-4fca-b2f7-700b7901a8b3.png,1
22b3faa9-450b-4425-bd6d-59ca1fa537a0.png,0
3b0a35d2-80d8-463b-af9f-cde89ebe00e0.png,0
ee827547-384b-4844-8673-ea3095a03646.png,1
70b26aa4-033e-44fb-8582-691c5a6b990e.png,1
e55424b8-1f30-4000-83a5-fa1b89ccd684.png,1
6d34bdc1-ff41-4f52-8359-738409e19fdf.png,0
09f6a5b6-3102-487d-9c84-67c3d8c5a4fa.png,0
4cc145e6-6671-49e0-807c-43eea49e5ba0.png,0
d03fe7f1-a472-4abe-a8ef-cbe2683ec2c2.png,0
c6b887f4-7ab4-4de2-8d6a-ac1d3afcb042.png,1
7c5b3fda-2162-46d0-a7b1-d7e3c5106a7f.png,0
f1bf0e10-7b55-490a-a7a2-a6571dae6ca0.png,0
8bc49f05-225e-4f6d-a86f-c3ad031f32dc.png,0
cc6c36a4-0520-4c19-9279-950e7667db45.png,0
9d567f0b-e9cd-4a9d-a00e-04449ec126a2.png,1
d46bedb4-8b63-43c3-bc80-97945d910756.png,0
dd40532a-2f2a-47ee-999e-42d83c851912.png,1
3edf6021-8e05-4d4c-b5f6-89fb7577ba4d.png,0
